,total_day_minutes,total_day_charge,total_eve_minutes,total_eve_charge,total_night_minutes,total_night_charge,total_intl_minutes,total_intl_charge,TARGET
2942,287.4,48.86,259.6,22.07,153.2,6.89,10.0,2.7,1
2943,175.3,29.8,241.3,20.51,211.4,9.51,7.8,2.11,0
2944,102.1,17.36,219.5,18.66,73.7,3.32,9.8,2.65,0
2945,157.9,26.84,259.6,22.07,230.0,10.35,14.0,3.78,0
2946,146.5,24.91,246.4,20.94,199.0,8.96,4.1,1.11,0
2947,245.8,41.79,286.7,24.37,240.7,10.83,9.0,2.43,1
2948,177.7,30.21,215.6,18.33,236.7,10.65,10.5,2.84,0
2949,250.8,42.64,152.5,12.96,148.1,6.66,10.0,2.7,0
2950,117.8,20.03,199.2,16.93,244.1,10.98,11.8,3.19,1
2951,119.7,20.35,189.7,16.12,256.2,11.53,12.9,3.48,0
2952,242.2,41.17,226.1,19.22,268.6,12.09,8.2,2.21,1
2953,163.4,27.78,249.3,21.19,249.7,11.24,9.8,2.65,0
2954,161.0,27.37,208.0,17.68,208.1,9.36,8.4,2.27,0
2955,128.7,21.88,169.5,14.41,193.6,8.71,10.3,2.78,0
2956,81.6,13.87,268.1,22.79,140.8,6.34,8.6,2.32,0
2957,207.7,35.31,199.7,16.97,216.5,9.74,7.3,1.97,0
2958,128.6,21.86,216.2,18.38,255.3,11.49,6.3,1.7,1
2959,233.3,39.66,209.8,17.83,210.6,9.48,9.1,2.46,0
2960,182.1,30.96,134.9,11.47,152.3,6.85,10.0,2.7,1
2961,168.0,28.56,163.2,13.87,172.7,7.77,8.0,2.16,1
2962,251.6,42.77,175.1,14.88,184.4,8.3,5.4,1.46,0
2963,183.8,31.25,183.4,15.59,235.0,10.58,11.6,3.13,0
2964,256.4,43.59,214.5,18.23,233.7,10.52,7.9,2.13,1
2965,180.2,30.63,97.7,8.3,181.7,8.18,8.4,2.27,0
2966,227.8,38.73,161.8,13.75,217.0,9.76,8.0,2.16,0
2967,147.8,25.13,276.8,23.53,149.9,6.75,10.2,2.75,0
2968,234.9,39.93,270.8,23.02,219.3,9.87,13.9,3.75,1
2969,110.9,18.85,213.4,18.14,186.2,8.38,7.9,2.13,0
2970,124.5,21.17,231.7,19.69,222.2,10.0,6.4,1.73,0
2971,233.5,39.7,187.7,15.95,122.3,5.5,9.6,2.59,1
2972,197.3,33.54,141.1,11.99,212.1,9.54,10.1,2.73,1
2973,58.2,9.89,202.1,17.18,210.5,9.47,10.4,2.81,0
2974,212.7,36.16,225.2,19.14,195.1,8.78,7.0,1.89,0
2975,151.5,25.76,131.7,11.19,235.3,10.59,11.8,3.19,0
2976,146.3,24.87,218.7,18.59,236.0,10.62,11.5,3.11,0
2977,195.1,33.17,148.8,12.65,224.5,10.1,6.7,1.81,0
2978,208.9,35.51,214.8,18.26,247.9,11.16,13.0,3.51,0
2979,135.7,23.07,208.4,17.71,209.0,9.4,8.8,2.38,1
2980,225.9,38.4,275.6,23.43,201.4,9.06,14.3,3.86,1
2981,122.2,20.77,167.2,14.21,194.8,8.77,9.7,2.62,0
2982,153.3,26.06,224.5,19.08,273.4,12.3,8.9,2.4,0
2983,214.0,36.38,192.4,16.35,242.6,10.92,7.9,2.13,0
2984,194.8,33.12,167.2,14.21,100.3,4.51,10.8,2.92,0
2985,206.7,35.14,281.1,23.89,158.5,7.13,11.0,2.97,0
2986,188.0,31.96,151.3,12.86,201.9,9.09,10.5,2.84,0
2987,122.3,20.79,118.8,10.1,147.9,6.66,13.7,3.7,1
2988,259.3,44.08,175.2,14.89,222.4,10.01,12.0,3.24,0
2989,115.1,19.57,211.3,17.96,136.1,6.12,13.8,3.73,1
2990,172.9,29.39,137.6,11.7,203.8,9.17,8.3,2.24,0
2991,156.4,26.59,130.4,11.08,207.3,9.33,7.3,1.97,0
2992,128.1,21.78,143.4,12.19,191.0,8.59,11.6,3.13,0
2993,196.6,33.42,170.2,14.47,194.3,8.74,12.5,3.38,0
2994,227.9,38.74,302.6,25.72,191.5,8.62,5.5,1.49,1
2995,194.9,33.13,191.6,16.29,153.0,6.89,13.2,3.56,0
2996,44.9,7.63,134.2,11.41,168.4,7.58,13.3,3.59,0
2997,262.8,44.68,215.8,18.34,154.8,6.97,7.8,2.11,0
2998,211.2,35.9,252.7,21.48,225.8,10.16,12.3,3.32,0
2999,204.0,34.68,225.1,19.13,240.3,10.81,9.6,2.59,0
3000,223.2,37.94,127.5,10.84,289.3,13.02,14.5,3.92,0
3001,119.0,20.23,187.5,15.94,189.3,8.52,11.5,3.11,0
3002,266.1,45.24,225.2,19.14,224.7,10.11,8.9,2.4,1
3003,134.4,22.85,152.4,12.95,236.5,10.64,9.4,2.54,0
3004,171.1,29.09,257.2,21.86,91.6,4.12,16.2,4.37,0
3005,170.5,28.99,254.3,21.62,197.3,8.88,10.5,2.84,0
3006,178.5,30.35,146.9,12.49,217.1,9.77,9.9,2.67,0
3007,205.2,34.88,154.8,13.16,191.4,8.61,14.1,3.81,0
3008,232.8,39.58,183.5,15.6,206.8,9.31,13.0,3.51,0
3009,239.9,40.78,253.8,21.57,128.7,5.79,6.7,1.81,0
3010,55.6,9.45,288.7,24.54,111.2,5.0,12.1,3.27,0
3011,153.5,26.1,241.9,20.56,244.7,11.01,10.6,2.86,0
3012,109.8,18.67,189.6,16.12,206.7,9.3,11.1,3.0,0
3013,196.1,33.34,185.5,15.77,250.0,11.25,5.2,1.4,0
3014,166.8,28.36,143.5,12.2,210.7,9.48,11.8,3.19,0
3015,113.2,19.24,269.9,22.94,229.1,10.31,7.1,1.92,0
3016,203.0,34.51,150.9,12.83,245.5,11.05,14.6,3.94,0
3017,242.8,41.28,234.1,19.9,211.5,9.52,6.0,1.62,0
3018,156.5,26.61,140.2,11.92,227.4,10.23,12.2,3.29,0
3019,266.7,45.34,158.2,13.45,287.7,12.95,13.8,3.73,1
3020,182.0,30.94,216.1,18.37,156.9,7.06,9.8,2.65,0
3021,85.9,14.6,193.9,16.48,231.5,10.42,10.1,2.73,0
3022,146.6,24.92,114.8,9.76,220.4,9.92,2.9,0.78,0
3023,110.5,18.79,208.3,17.71,87.4,3.93,13.9,3.75,1
3024,118.6,20.16,199.6,16.97,53.3,2.4,11.5,3.11,0
3025,197.6,33.59,80.0,6.8,120.8,5.44,15.6,4.21,0
3026,210.3,35.75,192.2,16.34,246.1,11.07,10.8,2.92,0
3027,220.3,37.45,285.8,24.29,203.0,9.14,9.4,2.54,0
3028,150.0,25.5,232.4,19.75,261.2,11.75,12.5,3.38,0
3029,161.7,27.49,207.6,17.65,205.7,9.26,9.2,2.48,0
3030,191.4,32.54,167.4,14.23,216.5,9.74,14.0,3.78,0
3031,146.7,24.94,148.3,12.61,238.6,10.74,12.5,3.38,0
3032,109.4,18.6,101.3,8.61,167.3,7.53,7.8,2.11,0
3033,144.1,24.5,249.8,21.23,211.4,9.51,13.6,3.67,0
3034,248.9,42.31,170.8,14.52,104.5,4.7,11.2,3.02,0
3035,85.7,14.57,221.6,18.84,190.6,8.58,11.6,3.13,1
3036,214.8,36.52,209.7,17.82,164.4,7.4,9.4,2.54,0
3037,158.9,27.01,242.8,20.64,247.8,11.15,6.5,1.76,0
3038,110.0,18.7,141.5,12.03,237.3,10.68,6.4,1.73,0
3039,152.8,25.98,183.6,15.61,151.8,6.83,10.5,2.84,0
3040,145.6,24.75,197.1,16.75,294.5,13.25,10.5,2.84,0
3041,93.3,15.86,199.6,16.97,206.2,9.28,6.5,1.76,0
3042,216.8,36.86,187.8,15.96,138.1,6.21,8.3,2.24,0
3043,201.9,34.32,154.7,13.15,164.4,7.4,9.0,2.43,0
3044,146.4,24.89,225.1,19.13,230.1,10.35,8.5,2.3,0
3045,272.7,46.36,224.9,19.12,178.2,8.02,10.5,2.84,1
3046,18.9,3.21,258.4,21.96,109.6,4.93,14.8,4.0,0
3047,172.8,29.38,193.4,16.44,89.6,4.03,12.8,3.46,0
3048,190.2,32.33,157.1,13.35,181.5,8.17,14.0,3.78,0
3049,130.6,22.2,208.1,17.69,204.6,9.21,15.6,4.21,0
3050,158.4,26.93,188.0,15.98,219.7,9.89,13.5,3.65,1
3051,166.5,28.31,236.2,20.08,205.6,9.25,15.6,4.21,0
3052,129.3,21.98,202.8,17.24,233.0,10.49,12.9,3.48,0
3053,199.3,33.88,193.4,16.44,254.4,11.45,7.0,1.89,0
3054,185.1,31.47,233.0,19.81,152.2,6.85,9.1,2.46,0
3055,175.4,29.82,197.4,16.78,188.2,8.47,9.7,2.62,0
3056,263.4,44.78,151.9,12.91,218.5,9.83,10.7,2.89,0
3057,94.2,16.01,264.1,22.45,203.7,9.17,7.3,1.97,0
3058,189.4,32.2,219.0,18.62,168.0,7.56,7.1,1.92,0
3059,118.0,20.06,167.2,14.21,205.7,9.26,11.8,3.19,0
3060,212.1,36.06,189.4,16.1,352.2,15.85,8.4,2.27,0
3061,222.0,37.74,187.0,15.9,282.3,12.7,12.4,3.35,0
3062,222.8,37.88,180.5,15.34,151.3,6.81,13.0,3.51,0
3063,190.0,32.3,116.6,9.91,141.5,6.37,12.2,3.29,0
3064,271.8,46.21,237.2,20.16,210.1,9.45,8.7,2.35,1
3065,195.4,33.22,268.2,22.8,168.0,7.56,8.4,2.27,0
3066,199.6,33.93,214.3,18.22,196.8,8.86,7.2,1.94,0
3067,100.0,17.0,173.5,14.75,218.0,9.81,10.1,2.73,0
3068,160.6,27.3,223.1,18.96,124.0,5.58,9.5,2.57,0
3069,158.7,26.98,160.5,13.64,218.3,9.82,9.9,2.67,0
3070,154.5,26.27,214.2,18.21,178.0,8.01,12.0,3.24,1
3071,192.3,32.69,129.3,10.99,136.3,6.13,6.3,1.7,0
3072,305.1,51.87,188.0,15.98,235.4,10.59,8.5,2.3,1
3073,193.0,32.81,153.6,13.06,260.4,11.72,7.4,2.0,0
3074,72.5,12.33,204.0,17.34,117.9,5.31,6.6,1.78,0
3075,105.2,17.88,341.3,29.01,165.7,7.46,6.3,1.7,0
3076,180.5,30.69,134.7,11.45,170.7,7.68,10.0,2.7,0
3077,214.7,36.5,314.3,26.72,280.2,12.61,14.3,3.86,0
3078,86.8,14.76,108.1,9.19,204.3,9.19,13.2,3.56,0
3079,131.5,22.36,174.8,14.86,184.2,8.29,7.9,2.13,1
3080,135.4,23.02,237.1,20.15,118.3,5.32,17.5,4.73,0
3081,174.3,29.63,254.1,21.6,176.4,7.94,5.9,1.59,0
3082,203.9,34.66,191.8,16.3,132.5,5.96,12.1,3.27,0
3083,235.5,40.04,142.3,12.1,316.7,14.25,12.5,3.38,0
3084,157.0,26.69,256.9,21.84,185.5,8.35,12.1,3.27,0
3085,111.9,19.02,223.0,18.96,243.2,10.94,10.0,2.7,0
3086,236.3,40.17,152.8,12.99,160.3,7.21,11.2,3.02,0
3087,163.6,27.81,283.4,24.09,262.1,11.79,8.6,2.32,0
3088,213.6,36.31,175.9,14.95,207.2,9.32,8.9,2.4,0
3089,143.4,24.38,170.0,14.45,127.9,5.76,9.4,2.54,0
3090,78.3,13.31,198.2,16.85,248.5,11.18,12.1,3.27,0
3091,97.1,16.51,228.0,19.38,240.0,10.8,10.6,2.86,0
3092,94.1,16.0,147.6,12.55,213.5,9.61,10.1,2.73,0
3093,226.3,38.47,274.3,23.32,242.7,10.92,8.2,2.21,1
3094,133.8,22.75,158.8,13.5,189.6,8.53,10.5,2.84,0
3095,190.3,32.35,249.0,21.17,215.7,9.71,10.6,2.86,0
3096,294.9,50.13,165.7,14.08,189.2,8.51,9.8,2.65,0
3097,185.4,31.52,191.4,16.27,144.0,6.48,10.0,2.7,0
3098,179.5,30.52,191.9,16.31,165.5,7.45,12.0,3.24,0
3099,158.0,26.86,207.9,17.67,190.4,8.57,10.1,2.73,0
3100,173.0,29.41,190.4,16.18,290.0,13.05,10.4,2.81,0
3101,134.2,22.81,211.9,18.01,167.6,7.54,8.2,2.21,0
3102,125.2,21.28,230.9,19.63,192.0,8.64,12.6,3.4,0
3103,195.9,33.3,227.0,19.3,313.2,14.09,13.2,3.56,0
3104,214.2,36.41,181.2,15.4,174.0,7.83,10.3,2.78,0
3105,221.1,37.59,236.7,20.12,252.3,11.35,9.5,2.57,0
3106,132.0,22.44,173.3,14.73,203.5,9.16,11.6,3.13,0
3107,157.6,26.79,198.3,16.86,364.9,16.42,9.1,2.46,0
3108,110.3,18.75,182.4,15.5,183.8,8.27,11.0,2.97,0
3109,161.5,27.46,192.9,16.4,168.3,7.57,11.2,3.02,0
3110,171.8,29.21,240.7,20.46,245.5,11.05,10.6,2.86,0
3111,211.0,35.87,155.1,13.18,234.8,10.57,11.4,3.08,0
3112,139.3,23.68,192.3,16.35,151.0,6.8,9.3,2.51,1
3113,291.6,49.57,221.1,18.79,229.2,10.31,14.0,3.78,1
3114,139.0,23.63,132.9,11.3,272.0,12.24,12.1,3.27,0
3115,234.8,39.92,199.2,16.93,163.2,7.34,10.0,2.7,0
3116,187.6,31.89,201.4,17.12,264.2,11.89,8.8,2.38,0
3117,159.8,27.17,210.1,17.86,175.1,7.88,13.1,3.54,0
3118,177.1,30.11,194.0,16.49,253.4,11.4,5.2,1.4,0
3119,117.9,20.04,160.4,13.63,235.3,10.59,11.4,3.08,0
3120,247.6,42.09,256.3,21.79,158.6,7.14,10.8,2.92,0
3121,169.9,28.88,138.3,11.76,142.6,6.42,8.5,2.3,0
3122,185.0,31.45,203.7,17.31,170.5,7.67,14.1,3.81,0
3123,204.9,34.83,201.0,17.09,219.7,9.89,11.3,3.05,0
3124,225.5,38.34,182.0,15.47,270.9,12.19,9.4,2.54,0
3125,169.7,28.85,141.4,12.02,253.0,11.39,10.5,2.84,1
3126,239.3,40.68,223.4,18.99,251.4,11.31,10.6,2.86,0
3127,113.3,19.26,197.9,16.82,284.5,12.8,11.7,3.16,1
3128,161.9,27.52,230.1,19.56,148.8,6.7,10.2,2.75,0
3129,133.3,22.66,185.7,15.78,161.5,7.27,5.6,1.51,0
3130,170.7,29.02,109.9,9.34,165.7,7.46,8.7,2.35,0
3131,189.7,32.25,156.1,13.27,244.0,10.98,8.3,2.24,0
3132,322.3,54.79,230.4,19.58,241.5,10.87,7.8,2.11,1
3133,124.4,21.15,320.9,27.28,157.2,7.07,10.4,2.81,0
3134,146.9,24.97,114.3,9.72,114.5,5.15,11.4,3.08,0
3135,192.6,32.74,206.4,17.54,283.2,12.74,10.8,2.92,0
3136,96.3,16.37,179.6,15.27,166.3,7.48,10.3,2.78,0
3137,131.9,22.42,167.6,14.25,205.9,9.27,14.7,3.97,0
3138,147.2,25.02,175.2,14.89,136.3,6.13,13.3,3.59,0
3139,143.1,24.33,239.6,20.37,221.7,9.98,7.1,1.92,0
3140,280.4,47.67,179.4,15.25,150.6,6.78,15.2,4.1,0
3141,237.2,40.32,213.1,18.11,192.7,8.67,10.7,2.89,0
3142,184.2,31.31,181.6,15.44,143.4,6.45,12.8,3.46,0
3143,109.1,18.55,187.1,15.9,216.6,9.75,10.0,2.7,0
3144,138.1,23.48,158.2,13.45,215.7,9.71,10.3,2.78,1
3145,186.8,31.76,207.6,17.65,195.0,8.78,8.8,2.38,0
3146,155.4,26.42,290.9,24.73,228.4,10.28,13.9,3.75,0
3147,245.3,41.7,122.9,10.45,228.4,10.28,8.5,2.3,0
3148,205.9,35.0,277.4,23.58,202.0,9.09,11.0,2.97,1
3149,207.2,35.22,214.1,18.2,193.0,8.69,11.9,3.21,0
3150,151.5,25.76,248.7,21.14,199.8,8.99,10.7,2.89,0
3151,221.9,37.72,278.2,23.65,288.1,12.96,7.1,1.92,1
3152,190.0,32.3,246.6,20.96,304.2,13.69,9.5,2.57,0
3153,220.8,37.54,156.2,13.28,187.9,8.46,10.5,2.84,0
3154,173.7,29.53,204.0,17.34,174.6,7.86,6.3,1.7,0
3155,114.8,19.52,150.0,12.75,268.6,12.09,9.6,2.59,0
3156,113.8,19.35,192.3,16.35,214.9,9.67,10.4,2.81,0
3157,143.2,24.34,179.5,15.26,171.8,7.73,6.2,1.67,1
3158,184.4,31.35,203.8,17.32,237.4,10.68,9.3,2.51,0
3159,227.4,38.66,248.0,21.08,61.4,2.76,7.8,2.11,0
3160,224.0,38.08,210.7,17.91,231.9,10.44,2.1,0.57,0
3161,216.2,36.75,185.7,15.78,300.0,13.5,10.0,2.7,0
3162,129.9,22.08,230.1,19.56,140.5,6.32,13.3,3.59,0
3163,230.1,39.12,287.6,24.45,177.1,7.97,6.9,1.86,0
3164,204.4,34.75,273.2,23.22,179.6,8.08,11.0,2.97,0
3165,216.6,36.82,173.1,14.71,242.1,10.89,9.1,2.46,0
3166,247.5,42.08,225.4,19.16,244.3,10.99,10.2,2.75,1
3167,228.1,38.78,136.4,11.59,197.3,8.88,9.0,2.43,0
3168,225.9,38.4,299.1,25.42,251.3,11.31,11.2,3.02,1
3169,103.5,17.6,117.9,10.02,201.0,9.05,12.0,3.24,1
3170,115.5,19.64,252.2,21.44,208.9,9.4,7.5,2.03,0
3171,218.8,37.2,148.3,12.61,277.8,12.5,9.7,2.62,0
3172,223.8,38.05,244.8,20.81,223.8,10.07,12.3,3.32,0
3173,143.8,24.45,184.0,15.64,275.5,12.4,12.9,3.48,0
3174,29.9,5.08,129.1,10.97,325.9,14.67,8.6,2.32,0
3175,276.7,47.04,203.7,17.31,246.2,11.08,8.3,2.24,0
3176,141.4,24.04,146.4,12.44,123.0,5.54,8.1,2.19,0
3177,153.9,26.16,140.7,11.96,217.7,9.8,12.8,3.46,0
3178,190.5,32.39,205.5,17.47,130.7,5.88,13.8,3.73,0
3179,192.6,32.74,178.9,15.21,214.6,9.66,9.4,2.54,0
3180,151.8,25.81,103.6,8.81,156.3,7.03,12.2,3.29,0
3181,215.6,36.65,192.9,16.4,144.0,6.48,10.1,2.73,0
3182,180.0,30.6,229.0,19.47,139.4,6.27,7.8,2.11,0
3183,157.3,26.74,197.5,16.79,128.2,5.77,8.4,2.27,0
3184,196.5,33.41,158.6,13.48,269.3,12.12,6.8,1.84,0
3185,240.3,40.85,162.5,13.81,231.9,10.44,11.9,3.21,0
3186,193.3,32.86,154.7,13.15,174.8,7.87,9.4,2.54,0
3187,211.9,36.02,274.4,23.32,210.5,9.47,5.4,1.46,0
3188,218.7,37.18,155.6,13.23,277.4,12.48,8.2,2.21,0
3189,246.8,41.96,206.3,17.54,208.4,9.38,13.2,3.56,1
3190,174.7,29.7,148.0,12.58,168.2,7.57,15.8,4.27,1
3191,240.0,40.8,134.1,11.4,189.1,8.51,9.3,2.51,1
3192,181.2,30.8,177.6,15.1,228.0,10.26,5.0,1.35,0
3193,113.7,19.33,165.1,14.03,141.5,6.37,10.8,2.92,0
3194,174.7,29.7,160.6,13.65,155.3,6.99,13.4,3.62,0
3195,211.1,35.89,223.5,19.0,148.4,6.68,9.7,2.62,0
3196,169.3,28.78,178.6,15.18,242.3,10.9,12.2,3.29,0
3197,247.4,42.06,175.9,14.95,287.4,12.93,11.3,3.05,0
3198,131.2,22.3,227.4,19.33,178.9,8.05,12.8,3.46,0
3199,161.4,27.44,163.6,13.91,153.2,6.89,11.8,3.19,0
3200,107.2,18.22,86.8,7.38,156.2,7.03,9.7,2.62,0
3201,211.9,36.02,202.9,17.25,213.5,9.61,8.8,2.38,0
3202,160.4,27.27,285.9,24.3,182.5,8.21,6.9,1.86,0
3203,230.7,39.22,256.8,21.83,263.9,11.88,6.4,1.73,0
3204,232.6,39.54,253.4,21.54,154.0,6.93,10.5,2.84,0
3205,294.7,50.1,294.6,25.04,260.1,11.7,10.8,2.92,1
3206,133.4,22.68,223.9,19.03,180.4,8.12,10.2,2.75,0
3207,306.2,52.05,189.7,16.12,240.3,10.81,11.7,3.16,0
3208,236.8,40.26,186.4,15.84,126.9,5.71,10.4,2.81,0
3209,125.7,21.37,275.9,23.45,214.5,9.65,14.2,3.83,1
3210,168.4,28.63,276.0,23.46,196.2,8.83,11.4,3.08,0
3211,70.9,12.05,134.5,11.43,168.8,7.6,12.0,3.24,0
3212,105.0,17.85,121.8,10.35,221.5,9.97,3.7,1.0,0
3213,152.1,25.86,215.5,18.32,262.4,11.81,12.0,3.24,0
3214,180.9,30.75,194.9,16.57,197.8,8.9,8.8,2.38,0
3215,156.6,26.62,161.5,13.73,294.6,13.26,9.4,2.54,0
3216,180.5,30.69,224.1,19.05,205.7,9.26,2.4,0.65,0
3217,238.8,40.6,230.0,19.55,206.3,9.28,13.2,3.56,0
3218,182.1,30.96,213.6,18.16,193.0,8.69,13.4,3.62,0
3219,139.6,23.73,332.8,28.29,213.8,9.62,8.8,2.38,0
3220,200.3,34.05,253.6,21.56,149.3,6.72,10.2,2.75,0
3221,153.5,26.1,251.7,21.39,182.2,8.2,8.5,2.3,0
3222,128.2,21.79,171.7,14.59,250.9,11.29,11.7,3.16,0
3223,159.5,27.12,202.3,17.2,256.0,11.52,16.7,4.51,0
3224,226.4,38.49,276.8,23.53,213.4,9.6,12.3,3.32,1
3225,251.9,42.82,194.6,16.54,211.2,9.5,8.4,2.27,0
3226,264.5,44.97,194.0,16.49,262.7,11.82,7.5,2.03,1
3227,153.7,26.13,188.6,16.03,200.8,9.04,10.7,2.89,0
3228,232.1,39.46,210.8,17.92,165.4,7.44,15.0,4.05,0
3229,201.9,34.32,212.3,18.05,176.9,7.96,7.8,2.11,0
3230,186.9,31.77,182.6,15.52,143.1,6.44,4.2,1.13,0
3231,196.6,33.42,180.6,15.35,245.0,11.03,6.6,1.78,0
3232,232.1,39.46,168.2,14.3,197.3,8.88,9.9,2.67,0
3233,166.0,28.22,74.6,6.34,247.9,11.16,6.3,1.7,0
3234,200.6,34.1,164.1,13.95,169.6,7.63,2.5,0.68,0
3235,141.0,23.97,212.0,18.02,175.2,7.88,4.9,1.32,0
3236,245.0,41.65,216.9,18.44,112.4,5.06,7.5,2.03,0
3237,140.8,23.94,228.6,19.43,152.9,6.88,10.9,2.94,0
3238,255.1,43.37,266.9,22.69,197.7,8.9,8.8,2.38,1
3239,125.0,21.25,235.3,20.0,215.3,9.69,10.2,2.75,0
3240,180.6,30.7,280.4,23.83,292.4,13.16,5.0,1.35,0
3241,248.7,42.28,172.3,14.65,191.9,8.64,11.3,3.05,1
3242,178.1,30.28,236.7,20.12,264.0,11.88,8.4,2.27,0
3243,122.2,20.77,131.7,11.19,169.5,7.63,10.3,2.78,1
3244,231.3,39.32,224.7,19.1,214.6,9.66,7.2,1.94,0
3245,111.2,18.9,122.1,10.38,180.8,8.14,12.6,3.4,0
3246,103.2,17.54,236.3,20.09,203.5,9.16,11.9,3.21,1
3247,138.4,23.53,158.9,13.51,47.4,2.13,3.9,1.05,1
3248,146.3,24.87,216.6,18.41,233.0,10.49,11.5,3.11,0
3249,206.3,35.07,241.1,20.49,227.8,10.25,11.7,3.16,0
3250,132.0,22.44,279.6,23.77,180.0,8.1,13.5,3.65,0
3251,274.6,46.68,161.1,13.69,194.4,8.75,9.2,2.48,0
3252,185.3,31.5,225.3,19.15,194.3,8.74,11.7,3.16,0
3253,154.8,26.32,177.2,15.06,207.6,9.34,9.0,2.43,0
3254,179.2,30.46,283.2,24.07,228.1,10.26,14.7,3.97,0
3255,286.2,48.65,187.2,15.91,146.2,6.58,11.0,2.97,1
3256,268.0,45.56,153.6,13.06,232.3,10.45,17.0,4.59,0
3257,137.5,23.38,198.1,16.84,292.7,13.17,13.3,3.59,0
3258,243.0,41.31,191.8,16.3,117.8,5.3,13.4,3.62,0
3259,134.9,22.93,221.5,18.83,113.8,5.12,15.0,4.05,0
3260,234.2,39.81,216.7,18.42,130.6,5.88,13.9,3.75,0
3261,175.1,29.77,171.9,14.61,131.1,5.9,7.3,1.97,0
3262,142.2,24.17,262.4,22.3,139.2,6.26,10.1,2.73,0
3263,132.4,22.51,200.3,17.03,202.5,9.11,6.0,1.62,0
3264,97.8,16.63,207.2,17.61,214.5,9.65,5.9,1.59,0
3265,266.9,45.37,229.7,19.52,251.7,11.33,11.0,2.97,1
3266,155.2,26.38,268.3,22.81,186.4,8.39,9.7,2.62,0
3267,200.2,34.03,244.9,20.82,190.9,8.59,8.8,2.38,0
3268,289.1,49.15,233.8,19.87,223.5,10.06,12.7,3.43,1
3269,198.4,33.73,249.5,21.21,162.8,7.33,10.5,2.84,0
3270,180.3,30.65,208.0,17.68,181.2,8.15,12.8,3.46,0
3271,86.3,14.67,238.7,20.29,238.4,10.73,12.5,3.38,0
3272,295.0,50.15,223.6,19.01,229.4,10.32,12.9,3.48,1
3273,240.9,40.95,167.4,14.23,322.2,14.5,14.7,3.97,0
3274,207.7,35.31,217.5,18.49,125.6,5.65,8.0,2.16,0
3275,128.5,21.85,163.7,13.91,242.9,10.93,0.0,0.0,0
3276,224.4,38.15,146.0,12.41,241.4,10.86,8.8,2.38,0
3277,164.9,28.03,126.5,10.75,238.5,10.73,10.0,2.7,0
3278,238.0,40.46,164.5,13.98,282.5,12.71,10.6,2.86,0
3279,231.0,39.27,222.3,18.9,148.0,6.66,8.3,2.24,0
3280,107.3,18.24,238.2,20.25,271.8,12.23,10.0,2.7,1
3281,185.0,31.45,182.5,15.51,274.9,12.37,5.1,1.38,0
3282,244.1,41.5,203.4,17.29,234.0,10.53,7.7,2.08,0
3283,238.4,40.53,246.5,20.95,198.4,8.93,12.4,3.35,0
3284,141.1,23.99,224.7,19.1,174.3,7.84,13.2,3.56,0
3285,158.1,26.88,115.2,9.79,182.4,8.21,11.8,3.19,0
3286,220.1,37.42,222.2,18.89,158.4,7.13,13.1,3.54,0
3287,199.5,33.92,135.0,11.48,184.6,8.31,10.9,2.94,1
3288,109.5,18.62,286.1,24.32,247.6,11.14,4.9,1.32,0
3289,187.2,31.82,114.7,9.75,104.7,4.71,13.2,3.56,0
3290,107.9,18.34,187.0,15.9,218.5,9.83,0.0,0.0,0
3291,172.1,29.26,223.6,19.01,150.0,6.75,13.9,3.75,1
3292,203.8,34.65,87.8,7.46,166.2,7.48,11.7,3.16,0
3293,160.0,27.2,215.3,18.3,188.9,8.5,9.1,2.46,0
3294,51.1,8.69,208.6,17.73,198.0,8.91,12.3,3.32,0
3295,227.7,38.71,170.0,14.45,128.7,5.79,11.7,3.16,0
3296,203.8,34.65,205.1,17.43,154.9,6.97,9.0,2.43,0
3297,241.7,41.09,165.8,14.09,160.6,7.23,11.3,3.05,0
3298,78.1,13.28,239.3,20.34,144.4,6.5,12.3,3.32,0
3299,187.8,31.93,149.2,12.68,201.4,9.06,11.0,2.97,0
3300,127.1,21.61,228.3,19.41,166.7,7.5,7.1,1.92,0
3301,280.0,47.6,202.2,17.19,156.8,7.06,10.4,2.81,1
3302,153.2,26.04,210.8,17.92,153.5,6.91,7.8,2.11,0
3303,137.1,23.31,155.7,13.23,247.6,11.14,11.5,3.11,0
3304,186.1,31.64,198.6,16.88,206.5,9.29,13.8,3.73,1
3305,224.1,38.1,238.8,20.3,174.2,7.84,11.5,3.11,0
3306,83.6,14.21,203.9,17.33,229.5,10.33,8.1,2.19,0
3307,203.9,34.66,234.0,19.89,160.7,7.23,17.8,4.81,0
3308,211.3,35.92,165.7,14.08,265.9,11.97,13.3,3.59,0
3309,219.4,37.3,225.7,19.18,255.3,11.49,12.0,3.24,0
3310,190.4,32.37,92.0,7.82,224.8,10.12,13.6,3.67,0
3311,147.7,25.11,283.3,24.08,188.3,8.47,6.9,1.86,0
3312,229.9,39.08,144.4,12.27,262.4,11.81,14.2,3.83,0
3313,102.8,17.48,143.7,12.21,191.4,8.61,10.0,2.7,0
3314,178.7,30.38,233.7,19.86,131.9,5.94,9.1,2.46,0
3315,148.5,25.25,114.5,9.73,178.3,8.02,6.5,1.76,0
3316,164.1,27.9,219.1,18.62,220.3,9.91,12.3,3.32,0
3317,197.2,33.52,188.5,16.02,211.1,9.5,7.8,2.11,0
